virus,lineage,ID
CHIKV,GL_2,MT636912.1
CHIKV,GL_2,MT636913.1
CHIKV,GL_2,MK935343.1
CHIKV,GL_2,MK690206.1
CHIKV,GL_2,MK935344.1
CHIKV,GL_2,KP003813.2
CHIKV,GL_2,KP003812.1
CHIKV,GL_2,KX262996.1
CHIKV,GL_2,MK028836.1
CHIKV,GL_2,HQ456253.1
CHIKV,GL_2,KP003808.1
CHIKV,GL_2,KP003809.1
CHIKV,GL_2,KP003807.1
CHIKV,GL_2,EU037962.1
CHIKV,GL_2,KY575571.1
CHIKV,GL_2,MH229986.1
CHIKV,GL_2,FJ959103.1
CHIKV,GL_2,EU564334.1
CHIKV,GL_2,EF012359.1
CHIKV,GL_2,FR717336.1
CHIKV,GL_2,KT449801.1
CHIKV,GL_2,HQ456252.1
CHIKV,GL_2,KP702297.1
CHIKV,GL_2,HQ456254.1
CHIKV,GL_2,HQ456251.1
CHIKV,GL_2,HQ456255.1
CHIKV,GL_2,GQ428215.1
CHIKV,GL_2,KU365370.1
CHIKV,GL_2,KU365371.1
CHIKV,GL_2,KJ796846.1
CHIKV,GL_2,KJ796845.1
CHIKV,GL_2,KJ796844.1
CHIKV,GL_2,KT336777.1
CHIKV,GL_2,FJ807898.1
CHIKV,GL_2,EU372006.1
CHIKV,GL_2,EF027134.1
CHIKV,GL_2,FJ513632.1
CHIKV,GL_2,FJ445426.2
CHIKV,GL_2,FJ513654.1
CHIKV,GL_2,FJ513645.1
CHIKV,GL_2,FJ513673.1
CHIKV,GL_2,KY575570.1
CHIKV,GL_2,GU199351.1
CHIKV,GL_2,FJ513675.1
CHIKV,GL_2,FJ000067.1
CHIKV,GL_2,EU564335.1
CHIKV,GL_2,GQ428210.1
CHIKV,GL_2,EF027135.1
CHIKV,GL_2,EF027136.1
CHIKV,GL_2,EF027138.1
CHIKV,GL_2,JN558835.1
CHIKV,GL_2,JN558836.1
CHIKV,GL_2,JN558834.1
CHIKV,GL_2,FJ445510.2
CHIKV,GL_2,FJ000066.1
CHIKV,GL_2,KY575567.1
CHIKV,GL_2,FJ000062.1
CHIKV,GL_2,MK370030.1
CHIKV,GL_2,FJ000068.1
CHIKV,GL_2,JQ065885.1
CHIKV,GL_2,JQ065889.1
CHIKV,GL_2,HQ846356.1
CHIKV,GL_2,JQ065888.1
CHIKV,GL_2,HQ846357.1
CHIKV,GL_2,JX088705.1
CHIKV,GL_2,FR687340.1
CHIKV,GL_2,JQ065886.1
CHIKV,GL_2,HQ846358.1
CHIKV,GL_2,HQ846359.1
CHIKV,GL_2,KF151175.1
CHIKV,GL_2,KF590565.1
CHIKV,GL_2,KF590564.1
CHIKV,GL_2,KF590566.1
CHIKV,GL_2,KF151174.1
CHIKV,GL_2,GU908223.1
CHIKV,GL_2,KF590567.1
CHIKV,GL_2,FR687348.1
CHIKV,GL_2,FR687343.1
CHIKV,GL_2,FR687346.1
CHIKV,GL_2,KX009168.1
CHIKV,GL_2,KT324226.1
CHIKV,GL_2,FR687341.1
CHIKV,GL_2,FJ445432.2
CHIKV,GL_2,FJ445445.2
CHIKV,GL_2,GQ905863.1
CHIKV,GL_2,FR687345.1
CHIKV,GL_2,GU301779.1
CHIKV,GL_2,KJ579187.1
CHIKV,GL_2,KJ579184.1
CHIKV,GL_2,KJ579186.1
CHIKV,GL_2,KJ579185.1
CHIKV,GL_2,JQ861260.1
CHIKV,GL_2,JQ861259.1
CHIKV,GL_2,JQ861254.1
CHIKV,GL_2,JQ861255.1
CHIKV,GL_2,JQ861258.1
CHIKV,GL_2,JQ861253.1
CHIKV,GL_2,MF076572.1
CHIKV,GL_2,MF076574.1
CHIKV,GL_2,MF076573.1
CHIKV,GL_2,MF076577.1
CHIKV,GL_2,MF076576.1
CHIKV,GL_2,MF076569.1
CHIKV,GL_2,MF076570.1
CHIKV,GL_2,MF076568.1
CHIKV,GL_2,MF076571.1
CHIKV,GL_2,KJ796849.1
CHIKV,GL_2,KX009171.1
CHIKV,GL_2,KX009167.1
CHIKV,GL_2,KJ796852.1
CHIKV,GL_2,KJ796850.1
CHIKV,GL_2,KT324224.1
CHIKV,GL_2,FR687344.1
CHIKV,GL_2,GU301781.1
CHIKV,GL_2,FJ445433.2
CHIKV,GL_2,KX009170.1
CHIKV,GL_2,KC862329.1
CHIKV,GL_2,MF773569.1
CHIKV,GL_2,FJ445502.2
CHIKV,GL_2,FJ445430.2
CHIKV,GL_2,KX262997.1
CHIKV,GL_2,MF773567.1
CHIKV,GL_2,FJ445463.2
CHIKV,GL_2,KT324228.1
CHIKV,GL_2,FJ445431.2
CHIKV,GL_2,FJ445443.2
CHIKV,GL_2,KT324225.1
CHIKV,GL_2,FR687347.1
CHIKV,GL_2,FR687342.1
CHIKV,GL_2,LC259093.1
CHIKV,GL_2,GU199353.1
CHIKV,GL_2,GU199352.1
CHIKV,GL_2,KT324227.1
CHIKV,GL_2,KJ796847.1
CHIKV,GL_2,KJ796848.1
CHIKV,GL_2,KJ796851.1
CHIKV,GL_2,KP164869.1
CHIKV,GL_2,GU301780.1
CHIKV,GL_2,MF773568.1
CHIKV,GL_2,FN295485.3
CHIKV,GL_2,FN295487.2
CHIKV,GL_2,KX009169.1
CHIKV,GL_2,FJ807899.1
CHIKV,GL_2,GQ428213.1
CHIKV,GL_2,FJ000069.1
CHIKV,GL_2,GQ428212.1
CHIKV,GL_2,KT336782.1
CHIKV,GL_2,KT336781.1
CHIKV,GL_2,GQ428214.1
CHIKV,GL_2,MK120201.1
CHIKV,GL_2,KX262993.1
CHIKV,GL_2,KP003810.1
CHIKV,GL_2,MK120202.1
CHIKV,GL_2,KX262989.1
CHIKV,GL_2,KP003811.1
CHIKV,GL_2,EU244823.2
CHIKV,GL_2,GU013528.2
CHIKV,GL_2,FJ513629.1
CHIKV,GL_2,FJ513679.1
CHIKV,GL_2,FJ513628.1
CHIKV,GL_2,GU013530.2
CHIKV,GL_2,FJ513657.1
CHIKV,GL_2,FJ513637.1
CHIKV,GL_2,GU013529.2
CHIKV,GL_2,FJ513635.1
CHIKV,GL_2,FJ445428.2
CHIKV,GL_2,MK086029.1
CHIKV,GL_2,HM045801.1
CHIKV,GL_2,GU199350.1
CHIKV,GL_2,GU189061.1
CHIKV,GL_2,MK028838.1
CHIKV,GL_2,EF210157.2
CHIKV,GL_2,KY575568.1
CHIKV,GL_2,HM045794.1
CHIKV,GL_2,KJ941050.1
CHIKV,GL_2,GQ428211.1
CHIKV,GL_2,HM045799.1
CHIKV,GL_2,FJ807896.1
CHIKV,GL_2,JF274082.1
CHIKV,GL_2,EF027137.1
CHIKV,GL_2,AB455493.1
CHIKV,GL_2,AB455494.1
CHIKV,GL_2,FJ445427.2
CHIKV,GL_2,FJ000065.1
CHIKV,GL_2,FJ000064.1
CHIKV,GL_2,FJ000063.1
CHIKV,GL_2,KC614648.1
CHIKV,GL_2,MK848202.1
CHIKV,GL_2,MN402890.1
CHIKV,GL_2,MN402889.1
CHIKV,GL_2,MN402887.1
CHIKV,GL_2,MN402891.1
CHIKV,GL_2,MN402883.1
CHIKV,GL_2,MN402892.1
CHIKV,GL_2,MN402884.1
CHIKV,GL_2,MN756625.1
CHIKV,GL_2,MN974204.1
CHIKV,GL_2,MN974210.1
CHIKV,GL_2,MN402888.1
CHIKV,GL_2,MN402886.1
CHIKV,GL_2,MN402885.1
CHIKV,GL_2,MN974214.1
CHIKV,GL_2,MK040571.1
CHIKV,GL_2,MK040569.1
CHIKV,GL_2,MK040570.1
CHIKV,GL_2,MN974203.1
CHIKV,GL_2,MN974213.1
CHIKV,GL_2,MN974206.1
CHIKV,GL_2,MN974224.1
CHIKV,GL_2,MN974207.1
CHIKV,GL_2,MN974208.1
CHIKV,GL_2,MN974216.1
CHIKV,GL_2,MN974215.1
CHIKV,GL_2,MN974217.1
CHIKV,GL_2,MN974222.1
CHIKV,GL_2,MN974209.1
CHIKV,GL_2,MN974205.1
CHIKV,GL_2,MN974212.1
CHIKV,GL_2,MK468801.1
CHIKV,GL_2,MN974220.1
CHIKV,GL_2,MN974211.1
CHIKV,GL_2,MN075149.1
CHIKV,GL_2,MN974221.1
CHIKV,GL_2,MN974223.1
CHIKV,GL_2,MN630017.1
CHIKV,GL_2,MN974219.1
CHIKV,GL_2,MN974218.1
CHIKV,GL_2,MK468608.1
CHIKV,GL_2,MF773566.1
CHIKV,GL_2,MK468617.1
CHIKV,GL_2,MK468621.1
CHIKV,GL_2,MK468610.1
CHIKV,GL_2,MK468613.1
CHIKV,GL_2,MK468618.1
CHIKV,GL_2,MK468620.1
CHIKV,GL_2,MK468615.1
CHIKV,GL_2,MH400249.1
CHIKV,GL_2,MG912993.1
CHIKV,GL_2,MK468609.1
CHIKV,GL_2,MK468612.1
CHIKV,GL_2,MK468611.1
CHIKV,GL_2,MK120197.1
CHIKV,GL_2,MK120200.1
CHIKV,GL_2,MK120195.1
CHIKV,GL_2,MK120198.1
CHIKV,GL_2,MK120194.1
CHIKV,GL_2,MH754507.1
CHIKV,GL_2,MH507158.1
CHIKV,GL_2,MG049915.1
CHIKV,GL_2,MK473629.1
CHIKV,GL_2,MH124581.1
CHIKV,GL_2,MK473625.1
CHIKV,GL_2,MH124582.1
CHIKV,GL_2,MH124580.1
CHIKV,GL_2,MF503628.1
CHIKV,GL_2,MK473623.1
CHIKV,GL_2,KY057363.1
CHIKV,GL_2,MK473622.1
CHIKV,GL_2,KY751908.1
CHIKV,GL_2,MF774614.1
CHIKV,GL_2,MF740874.1
CHIKV,GL_2,MF774619.1
CHIKV,GL_2,MF774618.1
CHIKV,GL_2,MH349097.1
CHIKV,GL_2,MF774617.1
CHIKV,GL_2,MF774616.1
CHIKV,GL_2,MF774615.1
CHIKV,GL_2,MF774613.1
CHIKV,GL_2,MK286899.1
CHIKV,GL_2,KX619426.1
CHIKV,GL_2,MK370032.1
CHIKV,GL_2,MT526796.1
CHIKV,GL_2,MG925665.1
CHIKV,GL_2,MK473627.1
CHIKV,GL_2,MK473628.1
CHIKV,GL_2,MF499120.1
CHIKV,GL_2,MK286894.1
CHIKV,GL_2,MK286898.1
CHIKV,GL_2,MK286897.1
CHIKV,GL_2,MK286893.1
CHIKV,GL_2,MG137428.1
CHIKV,GL_2,MK370033.1
CHIKV,GL_2,MK370031.1
CHIKV,GL_2,KT336779.1
CHIKV,GL_2,KT336780.1
CHIKV,GL_2,KT336778.1
CHIKV,GL_2,JQ065890.1
CHIKV,GL_2,KX881784.1
CHIKV,GL_2,JQ065892.1
CHIKV,GL_2,KJ679578.1
CHIKV,GL_2,MH124570.1
CHIKV,GL_2,MH124573.1
CHIKV,GL_2,MH124575.1
CHIKV,GL_2,MG664850.1
CHIKV,GL_2,JQ065891.1
CHIKV,GL_2,MH124571.1
CHIKV,GL_2,MH124572.1
CHIKV,GL_2,MH124579.1
CHIKV,GL_2,MH124578.1
CHIKV,GL_2,MK551553.1
CHIKV,GL_2,MK518340.1
CHIKV,GL_2,MK551552.1
CHIKV,GL_2,KX619425.1
CHIKV,GL_2,KX619424.1
CHIKV,GL_2,KX619422.1
CHIKV,GL_2,KX619423.1
CHIKV,GL_2,LC331252.1
CHIKV,GL_2,MH423798.1
CHIKV,GL_2,MH423800.1
CHIKV,GL_2,MH423805.1
CHIKV,GL_2,MH423797.1
CHIKV,GL_2,MH423801.1
CHIKV,GL_2,MH423802.1
CHIKV,GL_2,MH423804.1
CHIKV,GL_2,MH423799.1
CHIKV,GL_2,MH423806.1
CHIKV,GL_2,MH423810.1
CHIKV,GL_2,MH423803.1
CHIKV,ML_1,KY703891.1
CHIKV,ML_1,KY703974.1
CHIKV,ML_1,KY703924.1
CHIKV,ML_1,KY703986.1
CHIKV,ML_1,KY703907.1
CHIKV,ML_1,KY703982.1
CHIKV,ML_1,KY703971.1
CHIKV,ML_1,KY703914.1
CHIKV,ML_1,KY703890.1
CHIKV,ML_1,KY703965.1
CHIKV,ML_1,KY703944.1
CHIKV,ML_1,KY703995.1
CHIKV,ML_1,KY703943.1
CHIKV,ML_1,KY703975.1
CHIKV,ML_1,KY703992.1
CHIKV,ML_1,KY703990.1
CHIKV,ML_1,KY703925.1
CHIKV,ML_1,KY703987.1
CHIKV,ML_1,KY703968.1
CHIKV,ML_1,KY703921.1
CHIKV,ML_1,KY703999.1
CHIKV,ML_1,KY703950.1
CHIKV,ML_1,KY703978.1
CHIKV,ML_1,KY703933.1
CHIKV,ML_1,KY703966.1
CHIKV,ML_1,KY703905.1
CHIKV,ML_1,KY703889.1
CHIKV,ML_1,KY703892.1
CHIKV,ML_1,KY704002.1
CHIKV,ML_1,KY703923.1
CHIKV,ML_1,KY703951.1
CHIKV,ML_1,KY703960.1
CHIKV,ML_1,KY703997.1
CHIKV,ML_1,KY703972.1
CHIKV,ML_1,KR559484.1
CHIKV,ML_1,KR559476.1
CHIKV,ML_1,KY435480.1
CHIKV,ML_1,KY435456.1
CHIKV,ML_1,KY435470.1
CHIKV,ML_1,KY680399.1
CHIKV,ML_1,KY680398.1
CHIKV,ML_1,KY680352.1
CHIKV,ML_1,KY680361.1
CHIKV,ML_1,KY680393.1
CHIKV,ML_1,KR559471.1
CHIKV,ML_1,KY703967.1
CHIKV,ML_1,KY703998.1
CHIKV,ML_1,KY703980.1
CHIKV,ML_1,KY703911.1
CHIKV,ML_1,KY703895.1
CHIKV,ML_1,KY703996.1
CHIKV,ML_1,KY703935.1
CHIKV,ML_1,KY703920.1
CHIKV,ML_1,KY703957.1
CHIKV,ML_1,KY703942.1
CHIKV,ML_1,KY703916.1
CHIKV,ML_1,KY703985.1
CHIKV,ML_1,KY703931.1
CHIKV,ML_1,KY703888.1
CHIKV,ML_1,KY703989.1
CHIKV,ML_1,KY703954.1
CHIKV,ML_1,KY703946.1
CHIKV,ML_1,KY703915.1
CHIKV,ML_1,KY703938.1
CHIKV,ML_1,KY703973.1
CHIKV,ML_1,KY703979.1
CHIKV,ML_1,KY703894.1
CHIKV,ML_1,KY703893.1
CHIKV,ML_1,KY703976.1
CHIKV,ML_1,KY703958.1
CHIKV,ML_1,KY703937.1
CHIKV,ML_1,KY703900.1
CHIKV,ML_1,KY703955.1
CHIKV,ML_1,KY703919.1
CHIKV,ML_1,KY703959.1
CHIKV,ML_1,KY703948.1
CHIKV,ML_1,KY703899.1
CHIKV,ML_1,KU365368.1
CHIKV,ML_1,KY435471.1
CHIKV,ML_1,KY680379.1
CHIKV,ML_1,MF773560.1
CHIKV,ML_1,KY435459.1
CHIKV,ML_1,KY680375.1
CHIKV,ML_1,KY680384.1
CHIKV,ML_1,KY680413.1
CHIKV,ML_1,KY435455.1
CHIKV,ML_1,KY435461.1
CHIKV,ML_1,KY680405.1
CHIKV,ML_1,KY680386.1
CHIKV,ML_1,LN898108.1
CHIKV,ML_1,KY680366.1
CHIKV,ML_1,KY703906.1
CHIKV,ML_1,KR046232.1
CHIKV,ML_1,KR559472.1
CHIKV,ML_1,KY703970.1
CHIKV,ML_1,KY704001.1
CHIKV,ML_1,KY435476.1
CHIKV,ML_1,KR046230.1
CHIKV,ML_1,KY703934.1
CHIKV,ML_1,KY703901.1
CHIKV,ML_1,KY703947.1
CHIKV,ML_1,KY703984.1
CHIKV,ML_1,KY703928.1
CHIKV,ML_1,KY703909.1
CHIKV,ML_1,KU365367.1
CHIKV,ML_1,KY680367.1
CHIKV,ML_1,KY680355.1
CHIKV,ML_1,KY680382.1
CHIKV,ML_1,LN898105.1
CHIKV,ML_1,LN898101.1
CHIKV,ML_1,KR559488.1
CHIKV,ML_1,KY703902.1
CHIKV,ML_1,KY703897.1
CHIKV,ML_1,KT192707.1
CHIKV,ML_1,LC259089.1
CHIKV,ML_1,KY703927.1
CHIKV,ML_1,KR046229.1
CHIKV,ML_1,LC259092.1
CHIKV,ML_1,KY703994.1
CHIKV,ML_1,MG967666.1
CHIKV,ML_1,KY680363.1
CHIKV,ML_1,KY703936.1
CHIKV,ML_1,KY703961.1
CHIKV,ML_1,KY703977.1
CHIKV,ML_1,KY703945.1
CHIKV,ML_1,MG921596.1
CHIKV,ML_1,KP851709.1
CHIKV,ML_1,KY703913.1
CHIKV,ML_1,KR559481.1
CHIKV,ML_1,KY703896.1
CHIKV,ML_1,KY703917.1
CHIKV,ML_1,KY703962.1
CHIKV,ML_1,KY703910.1
CHIKV,ML_1,KY680389.1
CHIKV,ML_1,KY680373.1
CHIKV,ML_1,KR559475.1
CHIKV,ML_1,KY703908.1
CHIKV,ML_1,KY703898.1
CHIKV,ML_1,KY703940.1
CHIKV,ML_1,KY680359.1
CHIKV,ML_1,KT581023.1
CHIKV,ML_1,KU365366.1
CHIKV,ML_1,KY680356.1
CHIKV,ML_1,KY680402.1
CHIKV,ML_1,KX702401.1
CHIKV,ML_1,KY415978.1
CHIKV,ML_1,KY680372.1
CHIKV,ML_1,KR559478.1
CHIKV,ML_1,LN898098.1
CHIKV,ML_1,KY575573.1
CHIKV,ML_1,KY435474.1
CHIKV,ML_1,KR559492.1
CHIKV,ML_1,KY435458.1
CHIKV,ML_1,KR046228.1
CHIKV,ML_1,KR559489.1
CHIKV,ML_1,KY435481.1
CHIKV,ML_1,KR559485.1
CHIKV,ML_1,KY703949.1
CHIKV,ML_1,MT150094.1
CHIKV,ML_1,MT150092.1
CHIKV,ML_1,MT150093.1
CHIKV,ML_1,MT150097.1
CHIKV,ML_1,MT150096.1
CHIKV,ML_1,MT150099.1
CHIKV,ML_1,MT150095.1
CHIKV,ML_1,MT150098.1
CHIKV,ML_1,KY703969.1
CHIKV,ML_1,MH329297.1
CHIKV,ML_1,MH329298.1
CHIKV,ML_1,KY704000.1
CHIKV,ML_1,KY703932.1
CHIKV,ML_1,KY703963.1
CHIKV,ML_1,LC500216.1
CHIKV,ML_1,LC500218.1
CHIKV,ML_1,LC500221.1
CHIKV,ML_1,LC500219.1
CHIKV,ML_1,MN462659.1
CHIKV,ML_1,MN462655.1
CHIKV,ML_1,MN462639.1
CHIKV,ML_1,MN462646.1
CHIKV,ML_1,KY680370.1
CHIKV,ML_1,LC500222.1
CHIKV,ML_1,MN462648.1
CHIKV,ML_1,MN462640.1
CHIKV,ML_1,MN462641.1
CHIKV,ML_1,MN462645.1
CHIKV,ML_1,MN462643.1
CHIKV,ML_1,MN462644.1
CHIKV,ML_1,KY435465.1
CHIKV,ML_1,KY680388.1
CHIKV,ML_1,LN898100.1
CHIKV,ML_1,KP164572.1
CHIKV,ML_1,KX262992.1
CHIKV,ML_1,LN898110.1
CHIKV,ML_1,KR559494.1
CHIKV,ML_1,KY435484.1
CHIKV,ML_1,KR559495.1
CHIKV,ML_1,KR559473.1
CHIKV,ML_1,MG208125.1
CHIKV,ML_1,KY435486.1
CHIKV,ML_1,KX262991.1
CHIKV,ML_1,KY680376.1
CHIKV,ML_1,KY435460.1
CHIKV,ML_1,LN898094.1
CHIKV,ML_1,KY435482.1
CHIKV,ML_1,KY435478.1
CHIKV,ML_1,KY435463.1
CHIKV,ML_1,KR046234.1
CHIKV,ML_1,KR559490.1
CHIKV,ML_1,KR046233.1
CHIKV,ML_1,KR559496.1
CHIKV,ML_1,KY435477.1
CHIKV,ML_1,KY435473.1
CHIKV,ML_1,KY435475.1
CHIKV,ML_1,KY435454.1
CHIKV,ML_1,KY435469.1
CHIKV,ML_1,KY435472.1
CHIKV,ML_1,KP164567.1
CHIKV,ML_1,KY435464.1
CHIKV,ML_1,KY435485.1
CHIKV,ML_1,KY435479.1
CHIKV,ML_1,KY435468.1
CHIKV,ML_1,KY435457.1
CHIKV,ML_1,KY435467.1
CHIKV,ML_1,KR046227.1
CHIKV,ML_1,KP851710.1
CHIKV,ML_1,KY435462.1
CHIKV,ML_1,KY435483.1
CHIKV,ML_1,LN898103.1
CHIKV,ML_1,LN898107.1
CHIKV,ML_1,LN898093.1
CHIKV,ML_1,LN898095.1
CHIKV,ML_1,LN898111.1
CHIKV,ML_1,KR559491.1
CHIKV,ML_1,KX496989.1
CHIKV,ML_1,KY680396.1
CHIKV,ML_1,KY680407.1
CHIKV,ML_1,KY272970.1
CHIKV,ML_1,KY272969.1
CHIKV,ML_1,MF001514.1
CHIKV,ML_1,KY680397.1
CHIKV,ML_1,KY272965.1
CHIKV,ML_1,KY435466.1
CHIKV,ML_1,MF001519.1
CHIKV,ML_1,MF001509.1
CHIKV,ML_1,KY680353.1
CHIKV,ML_1,MF001505.1
CHIKV,ML_1,MF001515.1
CHIKV,ML_1,KR559470.1
CHIKV,ML_1,MH329294.1
CHIKV,ML_1,MH329301.1
CHIKV,ML_1,MH329299.1
CHIKV,ML_1,MH329293.1
CHIKV,ML_1,MN462642.1
CHIKV,ML_1,MH359142.1
CHIKV,ML_1,MH329300.1
CHIKV,ML_1,MH329296.1
CHIKV,ML_1,MH359139.1
CHIKV,ML_1,KR559486.1
CHIKV,ML_1,MH329303.1
CHIKV,ML_1,MH359141.1
CHIKV,ML_1,LC259090.1
CHIKV,ML_1,MH359140.1
CHIKV,ML_1,MH329295.1
CHIKV,ML_1,MN462654.1
CHIKV,ML_1,MN462649.1
CHIKV,ML_1,MN462647.1
CHIKV,ML_1,MN462658.1
CHIKV,ML_1,MN462651.1
CHIKV,ML_1,MN462656.1
CHIKV,ML_1,MN462652.1
CHIKV,ML_1,MN462653.1
CHIKV,ML_1,MN462657.1
CHIKV,ML_1,MN462650.1
CHIKV,ML_1,LC500215.1
CHIKV,ML_1,LC500220.1
CHIKV,ML_1,LC500217.1
CHIKV,ML_1,KU355832.1
CHIKV,ML_1,KY680385.1
CHIKV,ML_1,KY680410.1
CHIKV,ML_1,KY680395.1
CHIKV,ML_1,KY680406.1
CHIKV,ML_1,KY680349.1
CHIKV,ML_1,KY272963.1
CHIKV,ML_1,KY575566.1
CHIKV,ML_1,KU365374.1
CHIKV,ML_1,KY680403.1
CHIKV,ML_1,KY680354.1
CHIKV,ML_1,KY680351.1
CHIKV,ML_1,KY680401.1
CHIKV,ML_1,KY680368.1
CHIKV,ML_1,KY680412.1
CHIKV,ML_1,KY680378.1
CHIKV,ML_1,KR559479.1
CHIKV,ML_1,KR559482.1
CHIKV,ML_1,KR559480.1
CHIKV,ML_1,KY680409.1
CHIKV,ML_1,KY680350.1
CHIKV,ML_1,KY680348.1
CHIKV,ML_1,MF001506.1
CHIKV,ML_1,MF001508.1
CHIKV,ML_1,KY680380.1
CHIKV,ML_1,MF001516.1
CHIKV,ML_1,MF001517.1
CHIKV,ML_1,KY680381.1
CHIKV,ML_1,KY575572.1
CHIKV,ML_1,KY680404.1
CHIKV,ML_1,KY680394.1
CHIKV,ML_1,KR264949.1
CHIKV,ML_1,MF001518.1
CHIKV,ML_1,KR264951.1
CHIKV,ML_1,KY680392.1
CHIKV,ML_1,KY680408.1
CHIKV,ML_1,KY272967.1
CHIKV,ML_1,KY680383.1
CHIKV,ML_1,KY680371.1
CHIKV,ML_1,KP164571.1
CHIKV,ML_1,MF001512.1
CHIKV,ML_1,KY680377.1
CHIKV,ML_1,KR559474.1
CHIKV,ML_1,KY680362.1
CHIKV,ML_1,KY680414.1
CHIKV,ML_1,KY680411.1
CHIKV,ML_1,KY272966.1
CHIKV,ML_1,MF001513.1
CHIKV,ML_1,KY272961.1
CHIKV,ML_1,KY680360.1
CHIKV,ML_1,KY680369.1
CHIKV,ML_1,KY575569.1
CHIKV,ML_1,KY680358.1
CHIKV,ML_1,KY680387.1
CHIKV,ML_1,KY680374.1
CHIKV,ML_1,MF001507.1
CHIKV,ML_1,KY680357.1
CHIKV,ML_1,MF001510.1
CHIKV,ML_1,MF001511.1
CHIKV,ML_1,KY680391.1
CHIKV,ML_1,KY680400.1
CHIKV,ML_1,KY272964.1
CHIKV,ML_1,KR559477.1
CHIKV,ML_1,KR559487.1
CHIKV,ML_1,KR559483.1
CHIKV,ML_1,MF773564.1
CHIKV,ML_1,MF773563.1
CHIKV,ML_1,AB860301.3
CHIKV,ML_1,LC259088.1
CHIKV,ML_1,MF773562.1
CHIKV,ML_1,KR559493.1
CHIKV,ML_1,MF773559.1
CHIKV,ML_1,KJ451622.1
CHIKV,ML_1,KJ451623.1
CHIKV,ML_1,KJ689452.1
CHIKV,ML_1,KJ689453.1
CHIKV,ML_1,KC488650.1
CHIKV,ML_1,KF318729.1
CHIKV,ML_1,LC259084.1
CHIKV,ML_1,KT308160.1
CHIKV,ML_1,KT308159.1
CHIKV,ML_1,KT308162.1
CHIKV,ML_1,KT308161.1
CHIKV,ML_1,KT308163.1
CHIKV,ML_1,LC259083.1
CHIKV,ML_1,MF773565.1
CHIKV,ML_1,FJ807897.1
CHIKV,ML_1,MF773561.1
CHIKV,ML_1,LC259086.1
CHIKV,ML_1,EU703761.1
CHIKV,ML_1,EU703760.1
CHIKV,ML_1,EU703759.1
CHIKV,ML_1,EU703762.1
CHIKV,ML_1,KM923918.1
CHIKV,ML_1,KM923917.1
CHIKV,ML_1,FN295484.2
CHIKV,ML_1,FN295483.3
CHIKV,ML_1,MH670649.1
CHIKV,ML_1,HE806461.1
CHIKV,ML_1,MG664851.1
CHIKV,ML_1,LC259091.1
CHIKV,ML_1,KF872195.1
CHIKV,ML_1,KX097988.1
CHIKV,ML_1,KX097982.1
CHIKV,ML_1,KX097986.1
CHIKV,ML_1,KY883764.1
CHIKV,ML_1,LC259085.1
CHIKV,ML_1,LC259087.1
CHIKV,ML_1,KM673291.1
CHIKV,ML_1,HM045797.1
CHIKV,ML_1,HM045791.1
CHIKV,ML_1,HM045790.1
CHIKV,ML_1,HM045800.1
CHIKV,ML_1,HM045789.1
CHIKV,ML_1,KX262988.1
CHIKV,ML_1,KX262987.1
CHIKV,ML_1,HM045787.1
CHIKV,ML_1,HM045796.1
CHIKV,ML_1,HM045802.1
CHIKV,ML_1,HM045808.1
CHIKV,ML_1,HM045814.1
CHIKV,ML_1,MK028840.1
CHIKV,ML_1,EF452493.1
CHIKV,ML_1,HM045810.1
CHIKV,ML_1,LC259082.1
CHIKV,ML_1,EF027141.1
CHIKV,ML_1,HM045788.1
CHIKV,ML_1,HM045813.1
CHIKV,ML_1,EF027140.1
CHIKV,ML_1,HM045803.1
CHIKV,ML_2,KP003809.1
CHIKV,ML_2,KP003807.1
CHIKV,ML_2,KP003808.1
CHIKV,ML_2,EU037962.1
CHIKV,ML_2,KY575571.1
CHIKV,ML_2,MH229986.1
CHIKV,ML_2,FJ959103.1
CHIKV,ML_2,EU564334.1
CHIKV,ML_2,EF012359.1
CHIKV,ML_2,FR717336.1
CHIKV,ML_2,KT449801.1
CHIKV,ML_2,MK028836.1
CHIKV,ML_2,HQ456253.1
CHIKV,ML_2,HQ456252.1
CHIKV,ML_2,KP702297.1
CHIKV,ML_2,HQ456254.1
CHIKV,ML_2,HQ456251.1
CHIKV,ML_2,HQ456255.1
CHIKV,ML_2,KJ796845.1
CHIKV,ML_2,KJ796844.1
CHIKV,ML_2,KJ796846.1
CHIKV,ML_2,KT336777.1
CHIKV,ML_2,KU365370.1
CHIKV,ML_2,KU365371.1
CHIKV,ML_2,FJ807898.1
CHIKV,ML_2,EU372006.1
CHIKV,ML_2,GQ428215.1
CHIKV,ML_2,EF027134.1
CHIKV,ML_2,FJ513654.1
CHIKV,ML_2,FJ513645.1
CHIKV,ML_2,FJ513673.1
CHIKV,ML_2,FJ513632.1
CHIKV,ML_2,FJ445426.2
CHIKV,ML_2,KY575570.1
CHIKV,ML_2,GU199351.1
CHIKV,ML_2,FJ513675.1
CHIKV,ML_2,FJ000067.1
CHIKV,ML_2,EU564335.1
CHIKV,ML_2,GQ428210.1
CHIKV,ML_2,JN558835.1
CHIKV,ML_2,JN558836.1
CHIKV,ML_2,JN558834.1
CHIKV,ML_2,EF027138.1
CHIKV,ML_2,FJ445510.2
CHIKV,ML_2,EF027135.1
CHIKV,ML_2,EF027136.1
