virus	lineage	ID
H3N2	new	CY212041
H3N2	new	CY244171
H3N2	new	MN299848
H3N2	new	CY240055
H3N2	new	CY250547
H3N2	new	CY259303
H3N2	new	MG889766
H3N2	new	CY235456
H3N2	new	CY212033
H3N2	new	MN299927
H3N2	new	MN299509
H3N2	new	MG066683
H3N2	new	MG066690
H3N2	new	MN571655
H3N2	new	CY234874
H3N2	new	CY222853
H3N2	new	MH346668
H3N2	new	CY220519
H3N2	new	MN299793
H3N2	new	MN594934
H3N2	new	MH201583
H3N2	new	MH294882
H3N2	new	CY260356
H3N2	new	CY256101
H3N2	new	MH294726
H3N2	new	CY256125
H3N2	new	MH328005
H3N2	new	MH601850
H3N2	new	MH885181
H3N2	new	MH201526
H3N2	new	CY244729
H3N2	new	CY263200
H3N2	new	MN570175
H3N2	new	MH201524
H3N2	new	MH201520
H3N2	new	MH201531
H3N2	new	MH201530
H3N2	new	MH201519
H3N2	new	MH201529
H3N2	new	MH201581
H3N2	new	MH127113
H3N2	new	MN568151
H3N2	new	CY257989
H3N2	new	MH201454
H3N2	new	CY247182
H3N2	new	MK898765
H3N2	new	MG831015
H3N2	new	MH201469
H3N2	new	MH126330
H3N2	new	MH201468
H3N2	new	MH201525
H3N2	new	CY255877
H3N2	new	CY256117
H3N2	new	MH201523
H3N2	new	MH201522
H3N2	new	CY239992
H3N2	new	MG984505
H3N2	new	MG984158
H3N2	new	MG984305
H3N2	new	MG984441
H3N2	new	MG984345
H3N2	new	MN573119
H3N2	new	MN570791
H3N2	new	CY240031
H3N2	new	MH201527
H3N2	new	CY250115
H3N2	new	CY250332
H3N2	new	MH701396
H3N2	new	MH127021
H3N2	new	CY250675
H3N2	new	CY261105
H3N2	new	MH246802
H3N2	new	CY260316
H3N2	new	CY243758
H3N2	new	MK159059
H3N2	new	MK053905
H3N2	new	CY260257
H3N2	new	CY249979
H3N2	new	MN826665
H3N2	new	MH393252
H3N2	new	CY255789
H3N2	new	CY260747
H3N2	new	MH792642
H3N2	new	CY261439
H3N2	new	CY250651
H3N2	new	MK382009
H3N2	new	MH797806
H3N2	new	MH201528
H3N2	new	MN570183
H3N2	new	CY245398
H3N2	new	MG974354
H3N2	new	MH201590
H3N2	new	CY261431
H3N2	new	MH294727
H3N2	new	MH201533
H3N2	new	MH201532
H3N2	new	MH201582
H3N2	new	MH201577
H3N2	new	MH792448
H3N2	new	CY264561
H3N2	new	MG889654
H3N2	new	CY258005
H3N2	new	MK027694
H3N2	new	MK027736
H3N2	new	MK244843
H3N2	new	MH601554
H3N2	new	MN571079
H3N2	new	MH885206
H3N2	new	MK400779
H3N2	new	MK400778
H3N2	new	MK381500
H3N2	new	MN826641
H3N2	new	MG984425
H3N2	new	MG984353
H3N2	new	MG984128
H3N2	new	MG984489
H3N2	new	CY260985
H3N2	new	MK071163
H3N2	new	MN594910
H3N2	new	CY243694
H3N2	new	CY265205
H3N2	new	MH778981
H3N2	new	MH393254
H3N2	new	CY258348
H3N2	new	CY243686
H3N2	new	MN573207
H3N2	new	CY261631
H3N2	new	MK077384
H3N2	new	MN571135
H3N2	new	MN570415
H3N2	new	MN570399
H3N2	new	MN571151
H3N2	new	MN568037
H3N2	new	MK363419
H3N2	new	MN568167
H3N2	new	MN570599
H3N2	new	MK181751
H3N2	new	MK181735
H3N2	new	MN571143
H3N2	new	MK268508
H3N2	new	MK181711
H3N2	new	MK400792
H3N2	new	MH083124
H3N2	new	MN571223
H3N2	new	MH792615
H3N2	new	MK027712
H3N2	new	MK027728
H3N2	new	MN569783
H3N2	new	MH898189
H3N2	new	MK027704
H3N2	new	MH898197
H3N2	new	MK555034
H3N2	new	MK181867
H3N2	new	MN570703
H3N2	new	MK623156
H3N2	new	MN571071
H3N2	new	MN571783
H3N2	new	MN570295
H3N2	new	MN570287
H3N2	new	MN570279
H3N2	new	MN570727
H3N2	new	MK181693
H3N2	new	MK027483
H3N2	new	MK077408
H3N2	new	MK268624
H3N2	new	MN571327
H3N2	new	MN569807
H3N2	new	MN570319
H3N2	new	MN571295
H3N2	new	MK181819
H3N2	new	MK077376
H3N2	new	CY221902
H3N2	new	CY227598
H3N2	new	MN299901
H3N2	new	KY950005
H3N2	new	MH637731
H3N2	new	CY244235
H3N2	new	CY255169
H3N2	new	CY232547
H3N2	new	KX916892
H3N2	new	CY226519
H3N2	new	CY218198
H3N2	new	CY244233
H3N2	new	CY210496
H3N2	new	MF182521
H3N2	new	CY228605
H3N2	new	CY227422
H3N2	new	KY289109
H3N2	new	CY212002
H3N2	new	KY116638
H3N2	new	CY244207
H3N2	new	MN571399
H3N2	new	MN568983
H3N2	new	CY243870
H3N2	new	CY234906
H3N2	new	MN571831
H3N2	new	CY243495
H3N2	new	MN570631
H3N2	new	KY949711
H3N2	new	MN573647
H3N2	new	MN570079
H3N2	new	CY244052
H3N2	new	CY214362
H3N2	new	MH216410
H3N2	new	CY209408
H3N2	new	CY215969
H3N2	new	KY950063
H3N2	new	MN299443
H3N2	new	MN299483
H3N2	new	CY244094
H3N2	new	CY244133
H3N2	new	KY289619
H3N2	new	CY223181
H3N2	new	MH216222
H3N2	new	MH216206
H3N2	new	MH216440
H3N2	new	MH216367
H3N2	new	CY233408
H3N2	new	MH216443
H3N2	new	CY244409
H3N2	new	MH216382
H3N2	new	CY243968
H3N2	new	CY221846
H3N2	new	CY213250
H3N2	new	CY221981
H3N2	new	CY215162
H3N2	new	CY213242
H3N2	new	CY244196
H3N2	new	KY583706
H3N2	new	MH216369
H3N2	new	MH216354
H3N2	new	CY244132
H3N2	new	CY238298
H3N2	new	MG279294
H3N2	new	CY230301
H3N2	new	KY949661
H3N2	new	KY950120
H3N2	new	CY243927
H3N2	new	CY244274
H3N2	new	MH216445
H3N2	new	MH216357
H3N2	new	CY244073
H3N2	new	MH216400
H3N2	new	CY235864
H3N2	new	CY244134
H3N2	new	CY226703
H3N2	new	MH216251
H3N2	new	MH216423
H3N2	new	CY216281
H3N2	new	MH798366
H3N2	new	CY226639
H3N2	new	MN299728
H3N2	new	CY235784
H3N2	new	CY230650
H3N2	new	CY244705
H3N2	new	MH216339
H3N2	new	CY243941
H3N2	new	KY583624
H3N2	new	CY224118
H3N2	new	MH216391
H3N2	new	CY226831
H3N2	new	CY233370
H3N2	new	MH216397
H3N2	new	CY244104
H3N2	new	MF182513
H3N2	new	KY949955
H3N2	new	CY234934
H3N2	new	CY214802
H3N2	new	CY220375
H3N2	new	CY244070
H3N2	new	MN299760
H3N2	new	MN299798
H3N2	new	MN299895
H3N2	new	CY208968
H3N2	new	CY228701
H3N2	new	CY220487
H3N2	new	CY220535
H3N2	new	MH216383
H3N2	new	MF782898
H3N2	new	CY222893
H3N2	new	CY227614
H3N2	new	CY235010
H3N2	new	CY259375
H3N2	new	CY210575
H3N2	new	CY220055
H3N2	new	CY227582
H3N2	new	MF182510
H3N2	new	CY216537
H3N2	new	CY238229
H3N2	new	KY950007
H3N2	new	CY222869
H3N2	new	CY244269
H3N2	new	CY227710
H3N2	new	CY226823
H3N2	new	CY238274
H3N2	new	CY215945
H3N2	new	CY230229
H3N2	new	CY216689
H3N2	new	CY243952
H3N2	new	CY216777
H3N2	new	KY583709
H3N2	new	MH216371
H3N2	new	MH216359
H3N2	new	MH216238
H3N2	new	MH216422
H3N2	new	CY223918
H3N2	new	KY583708
H3N2	new	MH216488
H3N2	new	MH216474
H3N2	new	MH216478
H3N2	new	MH216487
H3N2	new	CY234674
H3N2	new	CY227398
H3N2	new	CY222989
H3N2	new	MH216473
H3N2	new	CY216009
H3N2	new	CY214050
H3N2	new	CY243921
H3N2	new	MF782960
H3N2	new	CY220367
H3N2	new	MF182520
H3N2	new	CY235952
H3N2	new	CY223950
H3N2	new	CY216137
H3N2	new	CY235616
H3N2	new	CY235624
H3N2	new	CY212690
H3N2	new	CY242398
H3N2	new	CY245070
H3N2	new	CY258156
H3N2	new	MH083064
H3N2	new	MH586380
H3N2	new	MN538397
H3N2	new	MH082740
H3N2	new	CY245318
H3N2	new	CY245334
H3N2	new	CY242078
H3N2	new	CY261351
H3N2	new	MH701668
H3N2	new	CY230285
H3N2	new	CY233400
H3N2	new	CY234698
H3N2	new	MH778996
H3N2	new	CY245118
H3N2	new	CY260710
H3N2	new	CY227430
H3N2	new	MN299930
H3N2	new	CY242326
H3N2	new	MH216417
H3N2	new	MN538396
H3N2	new	MG974394
H3N2	new	MH082172
H3N2	new	MG974402
H3N2	new	MK401402
H3N2	new	MK502464
H3N2	new	CY250579
H3N2	new	CY255837
H3N2	new	CY235872
H3N2	new	CY226535
H3N2	new	MH082684
H3N2	new	CY231032
H3N2	new	MH127153
H3N2	new	CY235976
H3N2	new	MN538398
H3N2	new	MH637795
H3N2	new	MK898433
H3N2	new	MN570223
H3N2	new	MN568271
H3N2	new	MK898474
H3N2	new	MH885250
H3N2	new	CY228789
H3N2	new	CY232578
H3N2	new	CY230602
H3N2	new	CY244155
H3N2	new	CY216193
H3N2	new	MF182496
H3N2	new	CY216473
H3N2	new	CY234562
H3N2	new	CY234991
H3N2	new	CY224094
H3N2	new	CY215961
H3N2	new	CY227502
H3N2	new	CY228437
H3N2	new	CY234682
H3N2	new	KY950048
H3N2	new	CY244390
H3N2	new	MH798454
H3N2	new	CY223734
H3N2	new	CY227566
H3N2	new	CY244005
H3N2	new	CY244222
H3N2	new	CY234810
H3N2	new	CY232610
H3N2	new	CY244169
H3N2	new	CY244156
H3N2	new	CY230277
H3N2	new	CY243944
H3N2	new	CY234466
H3N2	new	CY223125
H3N2	new	MN299911
H3N2	new	MN299477
H3N2	new	MN299532
H3N2	new	KY435815
H3N2	new	MN250864
H3N2	new	MN250829
H3N2	new	CY222005
H3N2	new	CY214226
H3N2	new	CY211898
H3N2	new	MF182500
H3N2	new	CY212706
H3N2	new	MF182499
H3N2	new	MN571575
H3N2	new	CY258991
H3N2	new	CY258999
H3N2	new	CY234920
H3N2	new	CY211978
H3N2	new	MN571719
H3N2	new	CY244136
H3N2	new	CY234887
H3N2	new	CY238561
H3N2	new	CY235880
H3N2	new	MH798478
H3N2	new	CY216481
H3N2	new	MH798670
H3N2	new	MN570751
H3N2	new	CY227134
H3N2	new	KY949900
H3N2	new	CY230642
H3N2	new	CY210583
H3N2	new	CY228869
H3N2	new	MH216284
H3N2	new	MN573663
H3N2	new	MN573439
H3N2	new	MN570535
H3N2	new	MN568975
H3N2	new	MN569583
H3N2	new	CY244256
H3N2	new	CY238569
H3N2	new	CY210210
H3N2	new	MG431385
H3N2	new	MG431372
H3N2	new	MG431371
H3N2	new	MG431374
H3N2	new	MF599428
H3N2	new	MF599424
H3N2	new	MF599426
H3N2	new	MF599431
H3N2	new	MG431380
H3N2	new	MG431388
H3N2	new	MF599429
H3N2	new	MF599430
H3N2	new	MG431387
H3N2	new	MG431383
H3N2	new	MG431389
H3N2	new	MF599425
H3N2	new	MH842596
H3N2	new	MF599419
H3N2	new	MN299650
H3N2	new	MH216458
H3N2	new	MF599422
H3N2	new	MG431375
H3N2	new	MF599420
H3N2	new	CY255433
H3N2	new	CY266503
H3N2	new	MH842580
H3N2	new	CY266647
H3N2	new	CY266783
H3N2	new	CY266831
H3N2	new	MH842484
H3N2	new	CY266415
H3N2	new	CY266863
H3N2	new	MN299670
H3N2	new	CY247134
H3N2	new	CY234968
H3N2	new	CY242038
H3N2	new	CY243503
H3N2	new	CY243885
H3N2	new	CY227318
H3N2	new	CY231044
H3N2	new	CY223101
H3N2	new	CY226671
H3N2	new	CY242278
H3N2	new	CY240079
H3N2	new	MH701684
H3N2	new	MG914259
H3N2	new	MG914155
H3N2	new	CY244056
H3N2	new	MN299615
H3N2	new	MN299674
H3N2	new	MG279246
H3N2	new	MH347048
H3N2	new	MH842684
H3N2	new	CY266807
H3N2	new	CY266471
H3N2	new	CY266703
H3N2	new	CY266367
H3N2	new	MH216381
H3N2	new	MN569135
H3N2	new	CY234936
H3N2	new	CY230925
H3N2	new	CY226791
H3N2	new	CY244014
H3N2	new	MH346570
H3N2	new	CY224014
H3N2	new	MH216280
H3N2	new	MH216329
H3N2	new	CY220255
H3N2	new	CY243901
H3N2	new	CY243902
H3N2	new	CY244022
H3N2	new	KY949820
H3N2	new	CY210807
H3N2	new	CY221854
H3N2	new	CY244199
H3N2	new	CY214346
H3N2	new	CY213234
H3N2	new	CY220479
H3N2	new	CY216561
H3N2	new	CY235840
H3N2	new	CY211779
H3N2	new	MH216261
H3N2	new	CY243914
H3N2	new	CY244048
H3N2	new	CY244553
H3N2	new	CY234216
H3N2	new	CY214818
H3N2	new	CY230538
H3N2	new	CY232356
H3N2	new	CY233448
H3N2	new	CY233432
H3N2	new	CY234490
H3N2	new	CY227926
H3N2	new	CY228933
H3N2	new	CY226767
H3N2	new	CY230085
H3N2	new	CY226759
H3N2	new	KY289374
H3N2	new	KY289329
H3N2	new	KY289326
H3N2	new	CY254489
H3N2	new	CY254433
H3N2	new	KY044470
H3N2	new	KX416616
H3N2	new	KX415160
H3N2	new	KX916196
H3N2	new	KX412694
H3N2	new	KX415608
H3N2	new	KX917388
H3N2	new	CY254593
H3N2	new	KY872763
H3N2	new	MF195730
H3N2	new	MF195729
H3N2	new	KY583665
H3N2	new	KX416896
H3N2	new	MF195733
H3N2	new	CY255417
H3N2	new	CY254361
H3N2	new	CY254889
H3N2	new	CY254985
H3N2	new	CY211697
H3N2	new	KY583641
H3N2	new	CY255201
H3N2	new	CY254753
H3N2	new	CY254321
H3N2	new	CY234982
H3N2	new	KY289347
H3N2	new	CY254657
H3N2	new	CY254505
H3N2	new	KY289590
H3N2	new	CY216073
H3N2	new	KY583640
H3N2	new	CY216673
H3N2	new	CY222029
H3N2	new	CY210767
H3N2	new	CY210759
H3N2	new	CY216065
H3N2	new	CY244386
H3N2	new	KX916836
H3N2	new	KX414976
H3N2	new	KU590855
H3N2	new	KX917148
H3N2	new	CY234885
H3N2	new	MF182517
H3N2	new	KX916812
H3N2	new	KX416680
H3N2	new	MN299842
H3N2	new	CY230866
H3N2	new	CY259247
H3N2	new	CY210464
H3N2	new	MN299487
H3N2	new	MN299482
H3N2	new	CY244176
H3N2	new	CY244121
H3N2	new	MN299393
H3N2	new	MN299558
H3N2	new	MN299963
H3N2	new	MN299528
H3N2	new	MN299565
H3N2	new	MN299865
H3N2	new	MN299642
H3N2	new	MN299618
H3N2	new	MN299958
H3N2	new	MN299735
H3N2	new	MN299429
H3N2	new	MN299586
H3N2	new	MN299548
H3N2	new	MN299382
H3N2	new	MN299920
H3N2	new	MN299587
H3N2	new	MN299671
H3N2	new	MN299967
H3N2	new	MN300045
H3N2	new	MN299783
H3N2	new	MN299975
H3N2	new	MN299941
H3N2	new	MN300038
H3N2	new	MN299551
H3N2	new	MN299980
H3N2	new	MN299640
H3N2	new	MH216235
H3N2	new	MH216475
H3N2	new	MH216485
H3N2	new	MN300012
H3N2	new	CY235022
H3N2	new	CY244024
H3N2	new	CY234978
H3N2	new	MH216512
H3N2	new	MH216427
H3N2	new	CY243919
H3N2	new	MF182495
H3N2	new	MF182494
H3N2	new	MF182493
H3N2	new	CY216177
H3N2	new	MN299402
H3N2	new	MN299478
H3N2	new	MN299946
H3N2	new	MN299824
H3N2	new	KY116406
H3N2	new	MH201586
H3N2	new	MH201584
H3N2	new	KY116326
H3N2	new	KY003496
H3N2	new	CY230530
H3N2	new	CY238915
H3N2	new	MF182487
H3N2	new	CY210260
H3N2	new	CY210322
H3N2	new	MH637582
H3N2	new	MN299961
H3N2	new	MN573095
H3N2	new	MN572055
H3N2	new	CY234888
H3N2	new	CY234879
H3N2	new	MN299857
H3N2	new	KY950075
H3N2	new	CY226839
H3N2	new	CY223293
H3N2	new	CY234896
H3N2	new	CY212970
H3N2	new	CY212434
H3N2	new	CY211763
H3N2	new	CY219063
H3N2	new	CY220207
H3N2	new	CY213002
H3N2	new	CY211490
H3N2	new	CY243882
H3N2	new	CY224022
H3N2	new	KY486358
H3N2	new	KY486356
H3N2	new	KY486343
H3N2	new	KY486346
H3N2	new	KY486334
H3N2	new	KY486338
H3N2	new	CY234903
H3N2	new	CY234985
H3N2	new	CY244253
H3N2	new	KY486335
H3N2	new	CY243898
H3N2	new	CY244027
H3N2	new	KY486337
H3N2	new	CY210520
H3N2	new	MH201585
H3N2	new	KY115862
H3N2	new	KY078628
H3N2	new	KY078633
H3N2	new	KY078629
H3N2	new	MH346682
H3N2	new	CY218008
H3N2	new	CY226471
H3N2	new	MF195728
H3N2	new	CY255505
H3N2	new	CY223245
H3N2	new	CY234408
H3N2	new	CY255225
H3N2	new	MN299685
H3N2	new	CY254785
H3N2	new	CY254553
H3N2	new	CY254705
H3N2	new	CY254457
H3N2	new	CY255025
H3N2	new	MF195734
H3N2	new	KX416448
H3N2	new	KX416048
H3N2	new	KX415248
H3N2	new	MF195739
H3N2	new	KX412854
H3N2	new	CY254401
H3N2	new	KY273051
H3N2	new	CY254385
H3N2	new	CY209152
H3N2	new	CY213050
H3N2	new	CY254921
H3N2	new	CY254761
H3N2	new	KY044154
H3N2	new	KX416632
H3N2	new	KY289332
H3N2	new	MH216314
H3N2	new	CY209120
H3N2	new	CY220223
H3N2	new	MH216325
H3N2	new	KY583643
H3N2	new	KY583535
H3N2	new	MH216453
H3N2	new	MH216503
H3N2	new	MH216491
H3N2	new	MH216530
H3N2	new	MH216418
H3N2	new	MH216426
H3N2	new	CY210480
H3N2	new	MH216431
H3N2	new	KY583532
H3N2	new	KY583593
H3N2	new	KY583663
H3N2	new	MN571927
H3N2	new	CY228533
H3N2	new	KY583645
H3N2	new	KY583583
H3N2	new	MH216513
H3N2	new	MH216527
H3N2	new	MH216546
H3N2	new	MH216219
H3N2	new	CY234979
H3N2	new	KY583582
H3N2	new	KY583536
H3N2	new	CY259151
H3N2	new	KY583510
H3N2	new	MH216218
H3N2	new	MH216211
H3N2	new	KY583538
H3N2	new	KY583564
H3N2	new	KY583511
H3N2	new	KY583539
H3N2	new	KY583516
H3N2	new	CY214418
H3N2	new	CY227286
H3N2	new	MH216414
H3N2	new	KY583642
H3N2	new	KY583537
H3N2	new	MH216225
H3N2	new	CY228885
H3N2	new	CY214202
H3N2	new	MF182466
H3N2	new	KY583533
H3N2	new	MF182501
H3N2	new	KY583560
H3N2	new	KY583561
H3N2	new	CY221766
H3N2	new	MH216204
H3N2	new	KY583714
H3N2	new	MH216228
H3N2	new	KY583534
H3N2	new	MH216254
H3N2	new	KY583549
H3N2	new	MH216295
H3N2	new	MH216210
H3N2	new	MH216245
H3N2	new	KY583559
H3N2	new	MH216311
H3N2	new	KY583646
H3N2	new	CY213306
H3N2	new	CY215058
H3N2	new	CY219170
H3N2	new	CY224110
H3N2	new	CY224102
H3N2	new	MH216273
H3N2	new	CY232468
H3N2	new	CY234522
H3N2	new	CY243871
H3N2	new	CY226551
H3N2	new	CY243915
H3N2	new	CY225262
H3N2	new	MH216257
H3N2	new	CY228837
H3N2	new	CY244303
H3N2	new	CY220175
H3N2	new	CY230918
H3N2	new	CY243912
H3N2	new	CY227742
H3N2	new	CY214010
H3N2	new	CY211474
H3N2	new	CY209128
H3N2	new	CY243917
H3N2	new	CY209416
H3N2	new	CY221814
H3N2	new	CY218002
H3N2	new	CY220303
H3N2	new	KY583630
H3N2	new	CY225406
H3N2	new	MF182498
H3N2	new	CY235400
H3N2	new	CY218937
H3N2	new	KY950141
H3N2	new	CY215042
H3N2	new	KY289439
H3N2	new	KY289361
H3N2	new	CY216425
H3N2	new	CY218023
H3N2	new	KY583608
H3N2	new	MH216389
H3N2	new	KY289579
H3N2	new	KY583631
H3N2	new	KY583609
H3N2	new	CY219012
H3N2	new	CY214754
H3N2	new	CY210591
H3N2	new	CY223029
H3N2	new	MH216214
H3N2	new	CY214658
H3N2	new	MH216322
H3N2	new	MH216308
H3N2	new	CY243973
H3N2	new	CY219229
H3N2	new	CY212474
H3N2	new	KY583633
H3N2	new	CY209000
H3N2	new	CY234957
H3N2	new	CY230197
H3N2	new	MH216252
H3N2	new	MH216310
H3N2	new	KY583635
H3N2	new	MH216319
H3N2	new	MH216378
H3N2	new	CY209392
H3N2	new	MH216269
H3N2	new	CY230594
H3N2	new	MH216331
H3N2	new	KY583612
H3N2	new	KY583632
H3N2	new	MH216256
H3N2	new	MH216253
H3N2	new	MH216302
H3N2	new	KY583614
H3N2	new	CY234996
H3N2	new	KY583634
H3N2	new	MH216292
H3N2	new	CY215881
H3N2	new	KY289627
H3N2	new	CY227726
H3N2	new	KY116438
H3N2	new	MH216242
H3N2	new	KY583661
H3N2	new	MH216326
H3N2	new	KY583628
H3N2	new	MH216232
H3N2	new	MH216241
H3N2	new	CY234706
H3N2	new	CY259047
H3N2	new	MH216208
H3N2	new	CY244214
H3N2	new	CY234907
H3N2	new	MH216537
H3N2	new	KY583713
H3N2	new	CY243933
H3N2	new	MH216231
H3N2	new	CY222949
H3N2	new	KY116502
H3N2	new	CY243920
H3N2	new	CY231077
H3N2	new	CY243447
H3N2	new	CY216057
H3N2	new	MF182464
H3N2	new	CY235008
H3N2	new	CY244183
H3N2	new	CY230834
H3N2	new	CY244221
H3N2	new	CY222829
H3N2	new	CY228461
H3N2	new	CY234498
H3N2	new	CY214906
H3N2	new	CY230911
H3N2	new	CY235033
H3N2	new	CY228877
H3N2	new	CY235023
H3N2	new	CY212938
H3N2	new	CY225238
H3N2	new	CY226479
H3N2	new	CY235032
H3N2	new	CY243907
H3N2	new	CY211930
H3N2	new	CY244291
H3N2	new	CY214674
H3N2	new	CY244220
H3N2	new	CY213298
H3N2	new	CY244058
H3N2	new	CY221894
H3N2	new	CY243992
H3N2	new	CY220231
H3N2	new	MF673272
H3N2	new	MN568263
H3N2	new	MN569271
H3N2	new	MN569375
H3N2	new	MN569487
H3N2	new	MN570247
H3N2	new	MN569903
H3N2	new	MN568631
H3N2	new	MN569943
H3N2	new	MN568255
H3N2	new	CY234802
H3N2	new	CY214146
H3N2	new	MF182486
H3N2	new	CY244276
H3N2	new	CY228861
H3N2	new	CY214002
H3N2	new	CY219268
H3N2	new	CY220679
H3N2	new	CY222021
H3N2	new	CY243976
H3N2	new	CY243974
H3N2	new	CY220423
H3N2	new	CY223037
H3N2	new	CY223069
H3N2	new	MF673487
H3N2	new	MF182503
H3N2	new	CY223157
H3N2	new	MF673483
H3N2	new	CY244216
H3N2	new	MG279332
H3N2	new	CY230874
H3N2	new	MF182473
H3N2	new	MF182482
H3N2	new	CY234192
H3N2	new	CY220623
H3N2	new	CY243964
H3N2	new	CY239936
H3N2	new	MN299825
H3N2	new	CY239960
H3N2	new	CY238899
H3N2	new	CY235968
H3N2	new	CY235688
H3N2	new	CY244030
H3N2	new	CY227846
H3N2	new	CY223261
H3N2	new	CY224886
H3N2	new	CY225254
H3N2	new	CY228357
H3N2	new	MH216259
H3N2	new	CY235744
H3N2	new	CY220263
H3N2	new	CY234971
H3N2	new	MH216535
H3N2	new	MF673488
H3N2	new	MN572439
H3N2	new	CY227446
H3N2	new	CY227678
H3N2	new	CY228557
H3N2	new	CY232310
H3N2	new	CY243938
H3N2	new	MH346853
H3N2	new	MN572175
H3N2	new	MN569751
H3N2	new	MN569439
H3N2	new	MN571431
H3N2	new	CY259119
H3N2	new	MH216435
H3N2	new	CY244205
H3N2	new	CY220399
H3N2	new	CY223309
H3N2	new	KY949992
H3N2	new	CY216665
H3N2	new	CY238851
H3N2	new	CY234546
H3N2	new	CY221997
H3N2	new	CY228853
H3N2	new	CY238386
H3N2	new	CY244075
H3N2	new	CY230349
H3N2	new	CY228589
H3N2	new	CY222541
H3N2	new	CY227006
H3N2	new	CY230221
H3N2	new	CY220767
H3N2	new	CY230850
H3N2	new	MN573087
H3N2	new	MF673477
H3N2	new	CY243939
H3N2	new	CY234482
H3N2	new	CY231063
H3N2	new	CY224126
H3N2	new	CY220639
H3N2	new	MN299890
H3N2	new	CY232586
H3N2	new	CY259319
H3N2	new	CY227838
H3N2	new	CY244307
H3N2	new	CY216393
H3N2	new	CY222797
H3N2	new	CY243710
H3N2	new	CY250083
H3N2	new	MG914187
H3N2	new	MH701692
H3N2	new	MH700964
H3N2	new	MN299508
H3N2	new	MN299921
H3N2	new	CY234954
H3N2	new	CY233290
H3N2	new	CY228773
H3N2	new	KY697358
H3N2	new	KY583662
H3N2	new	KY583606
H3N2	new	MN568543
H3N2	new	MK168382
H3N2	new	CY243575
H3N2	new	CY243527
H3N2	new	MH216305
H3N2	new	CY227278
H3N2	new	CY231112
H3N2	new	MN299746
H3N2	new	MF673274
H3N2	new	MF673276
H3N2	new	MN299711
H3N2	new	MN299806
H3N2	new	MN299923
H3N2	new	MN299643
H3N2	new	MN299863
H3N2	new	MN299849
H3N2	new	MN299765
H3N2	new	MN299914
H3N2	new	MN299924
H3N2	new	MH216507
H3N2	new	CY212738
H3N2	new	CY212714
H3N2	new	KY949688
H3N2	new	CY255604
H3N2	new	MN573759
H3N2	new	MN573871
H3N2	new	MN573583
H3N2	new	MH216497
H3N2	new	MN299638
H3N2	new	MG021155
H3N2	new	MN300032
H3N2	new	CY231026
H3N2	new	MN299908
H3N2	new	MN299419
H3N2	new	MH201588
H3N2	new	MN571391
H3N2	new	CY235376
H3N2	new	CY234514
H3N2	new	MN299647
H3N2	new	CY221918
H3N2	new	CY225006
H3N2	new	MN571647
H3N2	new	MN299814
H3N2	new	MH216539
H3N2	new	CY227782
H3N2	new	CY220735
H3N2	new	MN299856
H3N2	new	MH216456
H3N2	new	CY219209
H3N2	new	MN299622
H3N2	new	MN299461
H3N2	new	CY259287
H3N2	new	CY235776
H3N2	new	CY227654
H3N2	new	CY222821
H3N2	new	MN299468
H3N2	new	CY227670
H3N2	new	MN299456
H3N2	new	KY950201
H3N2	new	MN299892
H3N2	new	MN299909
H3N2	new	CY225374
H3N2	new	CY214082
H3N2	new	MN299601
H3N2	new	MN299891
H3N2	new	MN299896
H3N2	new	MN299448
H3N2	new	MN299836
H3N2	new	MN299843
H3N2	new	MN299669
H3N2	new	MN299425
H3N2	new	CY225422
H3N2	new	MG066686
H3N2	new	MN299713
H3N2	new	MN299399
H3N2	new	MN299555
H3N2	new	MN570983
H3N2	new	MN299786
H3N2	new	MN300022
H3N2	new	MN299693
H3N2	new	MN300007
H3N2	new	MN299788
H3N2	new	CY235027
H3N2	new	MN299821
H3N2	new	CY218929
H3N2	new	CY228757
H3N2	new	MN299687
H3N2	new	CY259215
H3N2	new	CY259367
H3N2	new	MN299919
H3N2	new	CY227270
H3N2	new	MF182474
H3N2	new	MN573495
H3N2	new	CY216713
H3N2	new	MH798526
H3N2	new	MN299935
H3N2	new	CY259383
H3N2	new	CY259159
H3N2	new	CY227414
H3N2	new	CY244246
H3N2	new	CY232562
H3N2	new	MH294738
H3N2	new	MH601921
H3N2	new	MH081892
H3N2	new	MN538394
H3N2	new	MH601329
H3N2	new	MH294877
H3N2	new	MH131310
H3N2	new	CY260074
H3N2	new	CY243742
H3N2	new	CY247110
H3N2	new	MN569695
H3N2	new	CY234794
H3N2	new	MN250844
H3N2	new	CY245302
H3N2	new	MN574175
H3N2	new	MN568287
H3N2	new	MN568335
H3N2	new	CY242358
H3N2	new	MN299913
H3N2	new	CY238639
H3N2	new	MN299929
H3N2	new	MN250855
H3N2	new	CY235936
H3N2	new	CY234834
H3N2	new	CY232412
H3N2	new	MH216436
H3N2	new	MG831130
H3N2	new	MH778985
H3N2	new	MH082060
H3N2	new	MG974189
H3N2	new	MH294809
H3N2	new	MH306687
H3N2	new	MH126576
H3N2	new	MH082268
H3N2	new	MG889733
H3N2	new	MH637503
H3N2	new	CY261264
H3N2	new	CY260857
H3N2	new	MH127074
H3N2	new	MH779022
H3N2	new	MH083001
H3N2	new	CY263160
H3N2	new	MH306935
H3N2	new	CY264814
H3N2	new	MH080035
