subalignment	id
EVAd100	LR027525.1
EVAd100	LR027539.1
EVAd100	KY888026.1
EVAd100	LR027537.1
EVAd100	LC321991.1
EVAd100	MT081374.1
EVAd100	LT719061.1
EVAd100	AB575948.1
EVAd100	MF973167.1
EVAd100	MN749160.1
EVAd100	KT008671.1
EVAd100	KU936120.1
EVAd100	MF662687.1
EVAd100	MF662693.1
EVAd100	JQ086366.1
EVAd100	KJ004552.1
EVAd100	KJ004555.1
EVAd100	KJ784496.1
EVAd100	KX372328.1
EVAd100	KM211579.1
EVAd100	KP289430.1
EVAd100	KJ686250.1
EVAd100	KF142411.1
EVAd100	KT428646.1
EVAd100	KT008669.1
EVAd100	KU936130.1
EVAd100	KT428645.1
EVAd100	KP198624.1
EVAd100	KP289421.1
EVAd100	KC109780.1
EVAd100	KT428647.1
EVAd100	KU936125.1
EVAd100	KY315729.1
EVAd100	KP289425.1
EVAd100	JQ639383.1
EVAd100	JX986737.1
EVAd100	KP289424.1
EVAd100	HQ891929.1
EVAd100	KJ004553.1
EVAd100	KC954663.1
EVAd100	KJ400360.1
EVAd100	HQ456313.1
EVAd100	KF142412.1
EVAd100	MK697679.1
EVAd100	MF662694.1
EVAd100	HQ456305.1
EVAd100	KF444809.1
EVAd100	KP289423.1
EVAd100	MF662700.1
EVAd100	JX025559.1
EVAd100	MG212485.1
EVAd100	AB575939.1
EVAd100	DQ341357.1
EVAd100	HQ647174.1
EVAd100	HQ424435.2
EVAd100	KC436270.1
EVAd100	LT934386.1
EVAd100	AB575942.1
EVAd100	MG214681.1
EVAd100	KX372324.1
EVAd100	MG976581.1
EVAd100	KF306101.1
EVAd100	KY888025.1
EVAd100	MH111073.1
EVAd100	AM396584.1
EVAd100	AF119796.3
EVAd100	AF119795.2
EVAd100	DQ060149.1
EVAd100	MF662698.1
EVAd100	KX893543.1
EVAd100	KP289418.1
EVAd100	KP289422.1
EVAd100	MG875331.1
EVAd100	KT428650.1
EVAd100	MK307505.1
EVAd100	MG773126.1
EVAd100	MG431943.1
EVAd100	MF431793.1
EVAd100	MK791153.1
EVAd100	MG207963.1
EVAd100	JQ280307.1
EVAd100	KF982854.1
EVAd100	LC375764.1
EVAd100	AB550333.1
EVAd100	MG756691.1
EVAd100	KM673244.1
EVAd100	AY697459.1
EVAd100	GQ994989.1
EVAd100	LC506516.1
EVAd100	JX839965.1
EVAd100	MH010204.1
EVAd100	JQ746677.1
EVAd100	JQ746674.1
EVAd100	JQ746675.1
EVAd100	LT617097.1
EVAd100	LT617099.1
EVAd100	AY790926.1
EVAd100	KC695830.1
EVAd100	AF177911.1
EVAd100	LT617091.1
EVAd100	MG571837.1
EVAd100	MF189180.1
EVAd100	KY674980.1
EVAd100	JQ746667.1
EVAd100	JQ746672.1
EVAd100	KC755232.1
EVAd100	JQ316639.1
EVAd100	KY425532.1
EVAd100	HQ423141.1
EVAd100	KC755235.1
EVAd100	GQ279368.1
EVAd100	KF193631.1
EVAd100	KC755234.1
EVAd100	KU854873.1
EVAd100	KF055240.1
EVAd100	KY425539.1
EVAd100	KP289413.1
EVAd100	JX068831.1
EVAd100	KC755229.1
EVAd100	KC755230.1
EVAd100	MH010198.1
EVAd100	KY425536.1
EVAd100	KX595291.1
EVAd100	LT617104.1
EVAd100	KY792584.1
EVAd100	KY792583.1
EVAd100	KF193627.1
EVAd100	KC755231.1
EVAd100	JX986742.1
EVAd100	JX068832.1
EVAd100	LT617098.1
EVAd100	KC117318.1
EVAd100	JN674176.1
EVAd100	LC506515.1
EVAd100	KF193632.1
EVAd100	KF193626.1
EVAd100	JX986741.1
EVAd100	KF193621.1
EVAd100	KF924762.1
EVAd100	JX068828.1
EVAd100	KF193628.1
EVAd100	KF193629.1
EVAd100	KF193620.1
EVAd100	KF193624.1
EVAd100	KX580041.1
EVAd100	KY792577.1
EVAd100	KY792582.1
EVAd100	MH780757.1
EVAd100	MH111068.1
EVAd100	KY792578.1
EVAd100	KY792581.1
EVAd100	LT617103.1
EVAd100	KY425537.1
EVAd100	FJ198212.1
EVAd100	LT617095.1
EVAd100	KC117317.1
EVAd100	MF434051.1
EVAd100	MG450666.1
EVAd100	JX507808.1
EVAd100	MN337593.1
EVAd100	MG674827.1
EVAd100	KC342228.1
EVAd100	JQ354992.1
EVAd100	MH111072.1
EVAd100	KP266573.1
EVAd100	MH111020.1
EVAd100	KY271949.1
EVAd100	MH111028.1
EVAd100	MH111027.1
EVAd100	MH111022.1
EVAd100	MH111026.1
EVAd100	MH111024.1
EVAd100	MN964076.1
EVAd100	MH780731.1
EVAd100	MG550920.1
EVAd100	MT350222.1
EVAd100	KF422142.1
EVAd100	MK061425.1
EVAd100	MK977588.1
EVAd100	MK977592.1
EVAd100	MH086033.1
EVAd100	MH780728.1
EVAd100	MH086036.1
EVAd100	MH086046.1
EVAd100	KC436267.1
EVAd100	MH086032.1
EVAd100	MH780726.1
EVAd100	HQ728260.1
EVAd100	MH780727.1
EVAd100	KJ541164.1
EVAd100	KT353722.1
EVAd100	KF422143.1
EVAd100	MH780725.1
EVAd100	MK658830.1
EVAd100	MH086041.1
EVAd100	MH086039.1
EVAd100	MH086043.1
EVAd100	MH086042.1
EVAd100	MH086047.1
EVAd100	MH086038.1
EVAd100	MH086037.1
EVAd100	JX068827.1
EVAd100	MN663160.1
EVAd100	KP289363.1
EVAd100	KM055004.1
EVAd100	KX372337.1
EVAd100	KX372335.1
EVAd100	KX372333.1
EVAd100	JF738003.1
EVAd100	KX430814.1
EVAd100	KX372339.1
EVAd100	KX430811.1
EVAd100	KX430815.1
EVAd100	MN153798.1
EVAd100	MH111069.1
EVAd100	MF678313.1
EVAd100	MF678332.1
EVAd100	LT617093.1
EVAd100	JX068829.1
EVAd100	JF738004.1
EVAd100	LT617094.1
EVAd100	LT617096.1
EVAd100	JQ746661.1
EVAd100	MH111030.1
EVAd100	MH744445.1
EVAd100	MH744449.1
EVAd100	KU761262.1
EVAd100	MT081376.1
EVAd100	LT719045.1
EVAd100	HQ728261.1
EVAd100	KP289362.1
EVAd100	KP289364.1
EVAd100	JQ746659.1
EVAd100	MK989714.1
EVAd100	MF990300.1
EVAd100	LT617110.1
EVAd100	JQ746669.1
EVAd100	JQ746665.1
EVAd100	JQ746663.1
EVAd100	KP036482.1
EVAd100	KM516102.1
EVAd100	KJ541163.1
EVAd100	LT617101.1
EVAd100	MH716351.1
EVAd100	MH716365.1
EVAd100	MK344771.1
EVAd100	MH716360.1
EVAd100	MN966512.1
EVAd100	MH716354.1
EVAd100	MH716359.1
EVAd100	MH716368.1
EVAd100	MH716367.1
EVAd100	MH716320.1
EVAd100	MH716319.1
EVAd100	MH716315.1
EVAd100	MH716298.1
EVAd100	MH716312.1
EVAd100	MH716309.1
EVAd100	KU647000.1
EVAd100	MH716346.1
EVAd100	KX372330.1
EVAd100	KX372331.1
EVAd100	KF974786.1
EVAd100	MH716393.1
EVAd100	MH716388.1
EVAd100	KF974798.1
EVAd100	MG756754.1
EVAd100	MN629889.1
EVAd100	MH716381.1
EVAd100	MH716308.1
EVAd100	JN964686.1
EVAd100	MN966517.1
EVAd100	MN966516.1
EVAd100	MG756694.1
EVAd100	MG756695.1
EVAd100	KX372325.1
EVAd100	KX372329.1
EVAd100	KR045298.1
EVAd100	KX372321.1
EVAd100	KF974787.1
EVAd100	MH716303.1
EVAd100	MH716307.1
EVAd100	FJ607337.1
EVAd100	JF738002.1
EVAd100	JF799986.1
EVAd100	KP308450.1
EVAd100	HQ129932.1
EVAd100	GU196833.1
EVAd100	JQ681218.1
EVAd100	MN254979.1
EVAd100	MG208882.1
EVAd100	GQ279369.1
EVAd100	JX244184.1
EVAd100	GQ994992.1
EVAd100	DQ133459.1
EVAd100	JQ034149.1
EVAd100	LC506513.1
EVAd100	KP289419.1
EVAd100	KX372308.1
EVAd100	KX372309.1
EVAd100	LC321992.1
EVAd100	MH716276.1
EVAd100	MH716373.1
EVAd100	MH716370.1
EVAd100	MH716375.1
EVAd100	MH716376.1
EVAd100	MH716380.1
EVAd100	KX372322.1
EVAd100	MH716306.1
EVAd100	MH716371.1
EVAd100	MH716323.1
EVAd100	MH716321.1
EVAd100	MH716340.1
EVAd100	MH716341.1
EVAd100	MH716338.1
EVAd100	MH716331.1
EVAd100	MH716337.1
EVAd100	MH716342.1
EVAd100	JQ724182.1
EVAd100	FJ606447.1
EVAd100	KR045297.1
EVAd100	KP289415.1
EVAd100	MH010206.1
EVAd100	MK697682.1
EVAd100	KX595292.1
EVAd100	MH010200.1
EVAd100	MH010202.1
EVAd100	KM215267.1
EVAd100	MH010201.1
EVAd100	MN337592.1
EVAd100	KM402019.1
EVAd100	LT617115.1
EVAd100	LT617113.1
EVAd100	LT617112.1
EVAd100	MG957117.1
EVAd100	LT617108.1
EVAd100	KX595294.1
EVAd100	LT617106.1
EVAd100	MH111067.1
EVAd100	MN337596.1
EVAd100	KX372318.1
EVAd100	KY425533.1
EVAd100	KX595295.1
EVAd100	KY425528.1
EVAd100	KY425540.1
EVAd100	KX058533.1
EVAd100	KF193630.1
EVAd100	KF193623.1
EVAd100	KX372336.1
EVAd100	KF055241.1
EVAd100	KU163608.1
EVAd100	KC755233.1
EVAd100	KX595293.1
EVAd100	KU254597.1
EVAd100	KU254598.1
EVAd100	KY425529.1
EVAd100	LT617105.1
EVAd100	KY425531.1
EVAd100	LT617109.1
EVAd100	EF373575.1
EVAd100	LC375765.1
EVAd100	FJ357375.1
EVAd100	AJ586873.1
EVAd100	KM508794.1
EVAd100	AM396587.1
EVAd100	DQ341364.1
EVAd100	KP274877.1
EVAd100	LC375766.1
EVAd100	MN053431.1
EVAd100	DQ341362.1
EVAd100	MN053433.1
EVAd100	FJ461781.1
EVAd100	JF738001.1
EVAd100	LT617107.1
EVAd100	KP308430.1
EVAd100	FJ357378.1
EVAd100	DQ341365.1
EVAd100	JX068830.1
EVAd100	HQ189392.1
EVAd100	AM396588.1
EVAd100	DQ341366.1
EVAd100	AB575912.1
EVAd100	AB575927.1
EVAd100	U22522.1
EVAd100	AB575923.1
EVAd100	AB575917.1
EVAd100	DQ341354.1
EVAd100	AB575913.1
EVAd100	AB482183.1
EVAd100	AB575918.1
EVAd100	FJ357380.1
EVAd100	FJ357383.1
EVAd100	FJ357384.1
EVAd100	AB575916.1
EVAd100	AB575915.1
EVAe100_0	MH780756.1
EVAe100_0	MT814589.1
EVAe100_0	MH111047.1
EVAe100_0	MH111055.1
EVAe100_0	MH111032.1
EVAe100_0	MH111050.1
EVAe100_0	MH111049.1
EVAe100_0	MH111039.1
EVAe100_0	MH111046.1
EVAe100_0	MH111036.1
EVAe100_0	MT814576.1
EVAe100_0	MT814611.1
EVAe100_0	MT814612.1
EVAe100_0	MH111048.1
EVAe100_0	MT814573.1
EVAe100_0	MT814571.1
EVAe100_0	MT814601.1
EVAe100_0	MT814565.1
EVAe100_0	MT814574.1
EVAe100_0	MT814575.1
EVAe100_0	MT814605.1
EVAe100_0	MT814566.1
EVAe100_0	MT814560.1
EVAe100_0	MT814577.1
EVAe100_0	MT814586.1
EVAe100_0	MK652140.1
EVAe100_0	MT814570.1
EVAe100_0	MT814578.1
EVAe100_0	MT814583.1
EVAe100_0	MT814567.1
EVAe100_0	MT814568.1
EVAe100_0	MT814561.1
EVAe100_0	MT814562.1
EVAe100_0	MT814610.1
EVAe100_0	KX212514.1
EVAe100_0	MT814584.1
EVAe100_0	MH118086.1
EVAe100_0	MH118081.1
EVAe100_0	MH118060.1
EVAe100_0	MH118084.1
EVAe100_0	MH118088.1
EVAe100_0	MH118055.1
EVAe100_0	MH118079.1
EVAe100_0	MH118075.1
EVAe100_0	MH118087.1
EVAe100_0	MH118090.1
EVAe100_0	MH118049.1
EVAe100_0	LT719057.1
EVAe100_0	MT814563.1
EVAe100_0	MH118059.1
EVAe100_0	MH118061.1
EVAe100_0	MH118082.1
EVAe100_0	MT814609.1
EVAe100_0	MH118064.1
EVAe100_0	MH118067.1
EVAe100_0	MT814405.1
EVAe100_0	KX212512.1
EVAe100_0	MT814543.1
EVAe100_0	MT814545.1
EVAe100_0	KP144340.1
EVAe100_0	KX212516.1
EVAe100_0	KX372340.1
EVAe100_0	MH118039.1
EVAe100_0	MH118033.1
EVAe100_0	MH144597.1
EVAe100_0	MH118035.1
EVAe100_0	MH118034.1
EVAe100_0	MH118037.1
EVAe100_0	MH118038.1
EVAe100_0	MH118051.1
EVAe100_0	MH118073.1
EVAe100_0	MH118040.1
EVAe100_0	MN845784.1
EVAe100_0	MT814593.1
EVAe100_0	MF285647.1
EVAe100_0	MF285652.1
EVAe100_0	MN845802.1
EVAe100_0	MH049747.1
EVAe100_0	MN845819.1
EVAe100_0	MN845798.1
EVAe100_0	MF285660.1
EVAe100_0	MH111034.1
EVAe100_0	MH111043.1
EVAe100_0	MH111042.1
EVAe100_0	MK106199.1
EVAe100_0	KJ541158.1
EVAe100_0	MF285662.1
EVAe100_0	MH086164.1
EVAe100_0	MH086165.1
EVAe100_0	MF285636.1
EVAe100_0	MH086168.1
EVAe100_0	MF285678.1
EVAe100_0	MF285646.1
EVAe100_0	MN845836.1
EVAe100_0	MN845838.1
EVAe100_0	MH118071.1
EVAe100_0	MF285682.1
EVAe100_0	KX064291.1
EVAe100_0	MN845783.1
EVAe100_0	MT814616.1
EVAe100_0	MH716144.1
EVAe100_0	MH086214.1
EVAe100_0	MK106207.1
EVAe100_0	MN845862.1
EVAe100_0	MF285680.1
EVAe100_0	MN845832.1
EVAe100_0	MN845824.1
EVAe100_0	MN845883.1
EVAe100_0	MN845769.1
EVAe100_0	MT814597.1
EVAe100_0	MH086163.1
EVAe100_0	MH086160.1
EVAe100_0	MH111041.1
EVAe100_0	MH111037.1
EVAe100_0	KX430795.1
EVAe100_0	MF578345.1
EVAe100_0	MF578378.1
EVAe100_0	KP144339.1
EVAe100_0	MF578372.1
EVAe100_0	MT814547.1
EVAe100_0	KX212526.1
EVAe100_0	MT814549.1
EVAe100_0	MT814548.1
EVAe100_0	MT814550.1
EVAe100_0	MT814554.1
EVAe100_0	KX212520.1
EVAe100_0	MT814585.1
EVAe100_0	MH111054.1
EVAe100_0	MF285661.1
EVAe100_0	MF578328.1
EVAe100_0	MF578303.1
EVAe100_0	MF285659.1
EVAe100_0	MH086159.1
EVAe100_0	MH086161.1
EVAe100_0	MF578376.1
EVAe100_0	MF578306.1
EVAe100_0	MF578361.1
EVAe100_0	MF578319.1
EVAe100_0	MF578297.1
EVAe100_0	MF578300.1
EVAe100_0	MF578313.1
EVAe100_0	MF578371.1
EVAe100_0	MF578317.1
EVAe100_0	MF578284.1
EVAe100_0	MF578375.1
EVAe100_0	MF578370.1
EVAe100_0	MF578288.1
EVAe100_0	MH118089.1
EVAe100_0	MH086049.1
EVAe100_0	LT617117.1
EVAe100_0	MH086034.1
EVAe100_0	MH086035.1
EVAe100_0	MK977589.1
EVAe100_0	MK977593.1
EVAe100_0	MH888020.1
EVAe100_0	MK061425.1
EVAe100_0	MH086043.1
EVAe100_0	MK061424.1
EVAe100_0	MN663160.1
EVAe100_0	KP289363.1
EVAe100_0	MH111030.1
EVAe100_0	MH744445.1
EVAe100_0	MH744444.1
EVAe100_0	MH744480.1
EVAe100_0	KF422142.1
EVAe100_0	MH086044.1
EVAe100_0	MH086045.1
EVAe100_0	MK658831.1
EVAe100_0	MH780729.1
EVAe100_0	MN964080.1
EVAe100_0	MN964081.1
EVAe100_0	MN964082.1
EVAe100_0	MF422544.1
EVAe100_0	MF422545.1
EVAe100_0	KP676985.1
EVAe100_0	MH111029.1
EVAe100_0	MH111023.1
EVAe100_0	MK658833.1
EVAe100_0	MH086032.1
EVAe100_0	HQ728260.1
EVAe100_0	MH780726.1
EVAe100_0	KJ541164.1
EVAe100_0	KT353722.1
EVAe100_0	MH744443.1
EVAe100_0	MH744457.1
EVAe100_0	MH744463.1
EVAe100_0	MH744462.1
EVAe100_0	KY792584.1
EVAe100_0	MH780757.1
EVAe100_0	KY792576.1
EVAe100_0	KY792581.1
EVAe100_0	LT617103.1
EVAe100_0	LT617102.1
EVAe100_0	LT617091.1
EVAe100_0	LT617092.1
EVAe100_0	JQ746669.1
EVAe100_0	JQ746670.1
EVAe100_0	JQ746665.1
EVAe100_0	JQ746663.1
EVAe100_0	LT617096.1
EVAe100_0	MN845846.1
EVAe100_0	MF678313.1
EVAe100_0	KY792583.1
EVAe100_0	MH780730.1
EVAe100_0	JQ746668.1
EVAe100_0	JQ746676.1
EVAe100_0	MH744428.1
EVAe100_0	MH744482.1
EVAe100_0	MH744452.1
EVAe100_0	MH744479.1
EVAe100_0	MH744473.1
EVAe100_0	MH744460.1
EVAe100_0	MH744467.1
EVAe100_0	MH744435.1
EVAe100_0	MF422547.1
EVAe100_0	HQ728261.1
EVAe100_0	MT081376.1
EVAe100_0	LT719045.1
EVAe100_0	EU812514.1
EVAe100_0	MF990300.1
EVAe100_0	JQ746678.1
EVAe100_0	JQ746672.1
EVAe100_0	MH118085.1
EVAe100_0	MN964078.1
EVAe100_0	MN964077.1
EVAe100_0	MH111062.1
EVAe100_0	MH111058.1
EVAe100_0	MK791147.1
EVAe100_0	KX595288.1
EVAe100_0	KX768163.1
EVAe100_0	KX768162.1
EVAe100_0	MH111064.1
EVAe100_0	KP289407.1
EVAe100_0	MK965241.1
EVAe100_0	MK814854.1
EVAe100_0	MK814855.1
EVAe100_0	MK965226.1
EVAe100_0	KX768164.1
EVAe100_0	KX768156.1
EVAe100_0	MT350221.1
EVAe100_0	MH111066.1
EVAe100_0	MH111063.1
EVAe100_0	MH111065.1
EVAe100_0	MH118027.1
EVAe100_0	LT617116.1
EVAe100_0	KX430807.1
EVAe100_0	KX430803.1
EVAe100_0	LC483987.1
EVAe100_0	HQ728262.1
EVAe100_0	MT263729.1
EVAe100_0	KP289403.1
EVAe100_0	MK301479.1
EVAe100_0	MK301476.1
EVAe100_0	MK965229.1
EVAe100_0	MK965239.1
EVAe100_0	KY272008.1
EVAe100_0	MH111060.1
EVAe100_0	MH111059.1
EVAe100_0	KX768158.1
EVAe100_0	KP289399.1
EVAe100_0	KP289405.1
EVAe100_0	KX595290.1
EVAe100_0	MF422542.1
EVAe100_0	MF422541.1
EVAe100_0	MF422539.1
EVAe100_0	MF422536.1
EVAe100_0	MF422534.1
EVAe100_0	MF422538.1
EVAe100_0	MF422540.1
EVAe100_0	MF422537.1
EVAe100_0	MH111016.1
EVAe100_0	MH111017.1
EVAe100_0	MH111020.1
EVAe100_0	MH111028.1
EVAe100_0	MH111027.1
EVAe100_0	MH111021.1
EVAe100_0	MH111022.1
EVAe100_0	MF678334.1
EVAe100_0	MN964079.1
EVAe100_0	KX595284.1
EVAe100_0	KP289358.1
EVAe100_0	KX595287.1
EVAe100_0	KP009574.1
EVAe100_0	KP009579.1
EVAe100_0	KP009575.1
EVAe100_0	KP009578.1
EVAe100_0	MF678312.1
EVAe100_0	MH111057.1
EVAe100_0	MT648785.1
EVAe100_0	MT648784.1
EVAe100_0	MT648782.1
EVAe100_0	MT648787.1
EVAe100_0	MT648788.1
EVAe100_0	MT648779.1
EVAe100_0	KM609477.1
EVAe100_0	KM609479.1
EVAe100_0	MN419014.1
EVAe100_0	MF285653.1
EVAe100_0	KJ541159.1
EVAe100_0	MN845885.1
EVAe100_0	LC421564.1
EVAe100_0	LC421566.1
EVAe100_0	AB678778.1
EVAe100_0	LC126153.1
EVAe100_0	MF285630.1
EVAe100_0	MK106195.1
EVAe100_0	KM114057.1
EVAe100_0	MT814508.1
EVAe100_0	MT814524.1
EVAe100_0	MT814451.1
EVAe100_0	MT814453.1
EVAe100_0	MT814454.1
EVAe100_0	MT814443.1
EVAe100_0	MT814477.1
EVAe100_0	MT814510.1
EVAe100_0	MT814502.1
EVAe100_0	KP144344.1
EVAe100_0	KP144346.1
EVAe100_0	MK697688.1
EVAe100_0	MH539787.1
EVAe100_0	MH539786.1
EVAe100_0	MH539785.1
EVAe100_0	LC126152.1
EVAe100_0	LC126151.1
EVAe100_0	LC421560.1
EVAe100_0	LC421563.1
EVAe100_0	LC421562.1
EVAe100_0	KX212495.1
EVAe100_0	KX212498.1
EVAe100_0	AB779616.1
EVAe100_0	AB779618.1
EVAe100_0	AB779615.1
EVAe100_0	LC126150.1
EVAe100_0	MT814515.1
EVAe100_0	KP144343.1
EVAe100_0	MT814581.1
EVAe100_0	MT814448.1
EVAe100_0	MH111044.1
EVAe100_0	MH111051.1
EVAe100_0	MT814410.1
EVAe100_0	MT814424.1
EVAe100_0	MT814456.1
EVAe100_0	MT814418.1
EVAe100_0	MH371303.1
EVAe100_0	MN845852.1
EVAe100_0	MT814426.1
EVAe100_0	MT814470.1
EVAe100_0	KX189180.1
EVAe100_0	KJ541168.1
EVAe100_0	KX189182.1
EVAe100_0	KX189178.1
EVAe100_0	KX189191.1
EVAe100_0	MT814409.1
EVAe100_0	MF678318.1
EVAe100_0	MT814582.1
EVAe100_0	MT814485.1
EVAe100_0	LC126161.1
EVAe100_0	LC421571.1
EVAe100_0	MH111035.1
EVAe100_0	MT814417.1
EVAe100_0	KX595286.1
EVAe100_0	MF285673.1
EVAe100_0	MT814455.1
EVAe100_0	LC421580.1
EVAe100_0	LC421583.1
EVAe100_0	LC421581.1
EVAe100_0	LC421576.1
EVAe100_0	LC421575.1
EVAe100_0	MT814460.1
EVAe100_0	KX212501.1
EVAe100_0	KX212504.1
EVAe100_0	MF285675.1
EVAe100_0	KX189186.1
EVAe100_0	KX212489.1
EVAe100_0	MT814615.1
EVAe100_0	LC421554.1
EVAe100_0	LC421551.1
EVAe100_0	MF838736.1
EVAe100_0	LC126145.1
EVAe100_0	LC126143.1
EVAe100_0	LC126144.1
EVAe100_0	MT814531.1
EVAe100_0	AB779614.1
EVAe100_0	LC421549.1
EVAe100_0	AB779617.1
EVAe100_0	LC421558.1
EVAe100_0	LC126148.1
EVAe100_0	LC126147.1
EVAe100_0	MN845765.1
EVAe100_0	LC126146.1
EVAe100_0	MT814534.1
EVAe100_0	MT814530.1
EVAe100_0	MT814532.1
EVAe100_0	MF678299.1
EVAe100_0	KT961655.1
EVAe100_0	KT961653.1
EVAe100_0	MT350228.1
EVAe100_0	MT814557.1
EVAe100_0	MT814579.1
EVAe100_0	MT814580.1
EVAe100_0	LC421542.1
EVAe100_0	LC421543.1
EVAe100_0	LC421544.1
EVAe100_0	LC421547.1
EVAe100_0	LC421545.1
EVAe100_0	LC421546.1
EVAe100_0	LC421548.1
EVAe100_0	LC421550.1
EVAe100_0	MF285624.1
EVAe100_0	MK106196.1
EVAe100_0	KM279379.1
EVAe100_0	MF285623.1
EVAe100_0	MH086137.1
EVAe100_0	KX064286.1
EVAe100_0	MF991296.1
EVAe100_0	MN845791.1
EVAe100_0	MF285677.1
EVAe100_0	MK106215.1
EVAe100_0	MH086140.1
EVAe100_0	KJ541162.1
EVAe100_0	MN845777.1
EVAe100_0	MK106194.1
EVAe100_0	KX064301.1
EVAe100_0	KX189177.1
EVAe100_0	KP289379.1
EVAe100_0	MH086144.1
EVAe100_0	MF285668.1
EVAe100_0	MH086138.1
EVAe100_0	KJ541169.1
EVAe100_0	MF991293.1
EVAe100_0	MF285679.1
EVAe100_0	MK106189.1
EVAe100_0	MK106208.1
EVAe100_0	LC421552.1
EVAe100_0	LC421553.1
EVAe100_0	KR706309.1
EVAe100_0	MF422555.1
EVAe100_0	MF422556.1
EVAe100_0	MF422553.1
EVAe100_0	JQ946050.1
EVAe100_0	JQ946051.1
EVAe100_0	MF373606.1
EVAe100_0	KP289382.1
EVAe100_0	KT779412.1
EVAe100_0	KX064299.1
EVAe100_0	KX064282.1
EVAe100_0	KJ541160.1
EVAe100_0	MT814411.1
EVAe100_0	KJ541167.1
EVAe100_0	JQ946053.1
EVAe100_0	MN845842.1
EVAe100_0	MN845854.1
EVAe100_0	MN845877.1
EVAe100_0	MN845873.1
EVAe100_0	MN689954.1
EVAe100_0	MN845850.1
EVAe100_0	MN845876.1
EVAe100_0	MN845809.1
EVAe100_0	MT350225.1
EVAe100_0	MN845859.1
EVAe100_0	MN845858.1
EVAe100_0	MN845808.1
EVAe100_0	MN845816.1
EVAe100_0	MN845869.1
EVAe100_0	MN845861.1
EVAe100_0	MK791146.1
EVAe100_0	MN845794.1
EVAe100_0	MN845792.1
EVAe100_0	MT814441.1
EVAe100_0	MN845787.1
EVAe100_0	MN845830.1
EVAe100_0	MH049744.1
EVAe100_0	MN845778.1
EVAe100_0	MH086148.1
EVAe100_0	MH086149.1
EVAe100_0	MT814412.1
EVAe100_0	MT814419.1
EVAe100_0	MH111053.1
EVAe100_0	MN845833.1
EVAe100_0	MN845841.1
EVAe100_0	MN845840.1
EVAe100_0	LC530049.1
EVAe100_0	MN845879.1
EVAe100_0	MN845847.1
EVAe100_0	MN845848.1
EVAe100_0	MN845868.1
EVAe100_0	MN845811.1
EVAe100_0	MT814422.1
EVAe100_0	MN845820.1
EVAe100_0	MN845864.1
EVAe100_0	MN845844.1
EVAe100_0	MN845843.1
EVAe100_0	MN845814.1
EVAe100_0	MN845827.1
EVAe100_0	MN845829.1
EVAe100_0	MN845828.1
EVAe100_0	MN845863.1
EVAe100_0	MH536772.2
EVAe100_0	MN845780.1
EVAe100_0	MK106212.1
EVAe100_0	MN845795.1
EVAe100_0	MN845806.1
EVAe100_0	MN845818.1
EVAe100_0	MN845805.1
EVAe100_0	MN845817.1
EVAe100_0	MN845834.1
EVAe100_0	MN845845.1
EVAe100_0	MN845815.1
EVAe100_0	MN845803.1
EVAe100_0	MN845825.1
EVAe100_0	MN845865.1
EVAe100_0	MN845866.1
EVAe100_0	MN845882.1
EVAe100_0	MN845887.1
EVAe100_0	MN845855.1
EVAe100_0	MN845853.1
EVAe100_0	MN845889.1
EVAe100_0	MN845831.1
EVAe100_0	MN845826.1
EVAe100_0	MN845890.1
EVAe100_0	MN845807.1
EVAe100_0	MN845810.1
EVAe100_0	MN845761.1
EVAe100_0	MT350226.1
EVAe100_0	MN845768.1
EVAe100_0	MH086173.1
EVAe100_0	MH086184.1
EVAe100_0	MF285656.1
EVAe100_0	MH086188.1
EVAe100_0	MH086180.1
EVAe100_0	MH086190.1
EVAe100_0	MH086177.1
EVAe100_0	MH086186.1
EVAe100_0	MH086194.1
EVAe100_0	MH086196.1
EVAe100_0	MH086181.1
EVAe100_0	MF285671.1
EVAe100_0	MN845771.1
EVAe100_0	MN845801.1
EVAe100_0	MH086200.1
EVAe100_0	MH086176.1
EVAe100_0	MH086172.1
EVAe100_0	KX064295.1
EVAe100_0	JQ946055.1
EVAe100_0	MF578307.1
EVAe100_0	MF578285.1
EVAe100_0	MF578286.1
EVAe100_0	MF578333.1
EVAe100_0	MH111040.1
EVAe100_0	MT814421.1
EVAe100_0	MF578347.1
EVAe100_0	MF578355.1
EVAe100_0	MF578339.1
EVAe100_0	MF578290.1
EVAe100_0	MF578338.1
EVAe100_0	MF578366.1
EVAe100_0	MF285627.1
EVAe100_0	MN845766.1
EVAe100_0	MN845837.1
EVAe100_0	MN845839.1
EVAe100_0	MN845782.1
EVAe100_0	MN845785.1
EVAe100_0	MT814496.1
EVAe100_0	MT814520.1
EVAe100_0	MT814480.1
EVAe100_0	KX212491.1
EVAe100_0	KX212492.1
EVAe100_0	MT814495.1
EVAe100_0	MH111045.1
EVAe100_0	MT814420.1
EVAe100_0	MT814416.1
EVAe100_0	KP289378.1
EVAe100_0	KY126089.1
EVAe100_0	KP289377.1
EVAe100_0	KP289381.1
EVAe100_0	MN845788.1
EVAe100_0	MN845789.1
EVAe100_0	MT814498.1
EVAe100_0	MN845796.1
EVAe100_0	MT814431.1
EVAe100_0	MT814437.1
EVAe100_0	MN845888.1
EVAe100_0	LC421582.1
EVAe100_0	LC421579.1
EVAe100_0	LC421585.1
